election_date,anc,last_name,first_name,suffix
1996-11-05,5C02,Robinson-Paul,Joyce A.,
1998-11-03,5C01,Berry,James D.,Jr
1998-11-03,5C02,Robinson-Paul,Joyce A.,
2000-11-07,5C01,Berry,James D.,Jr
2000-11-07,5C02,Robinson-Paul,Joyce A.,
2002-11-05,5C01,Berry,James D.,Jr
2002-11-05,5C02,Robinson-Paul,Joyce A.,
2004-11-02,5C01,Berry,James D.,Jr
2004-11-02,5C02,Jones,Cleopatra,
2006-11-07,5C01,Bonds,Anita D.,
2006-11-07,5C02,Hammond,Kris,
2008-11-04,5C01,Bonds,Anita D.,
2008-11-04,5C02,Pinkney,Sylvia,
2010-11-02,5C01,Thomas,Bradley A.,
2010-11-02,5C02,Pinkney,Sylvia,
2012-11-06,5C01,Russell,Antonette E.,
2012-11-06,5C02,Butler,Karla,
1979-11-06,5C03,Blackburn,Victor B.,
1979-11-06,5C04,Britt,Annie L.,
1979-11-06,5C05,No candidate,,
1981-11-03,5C03,Blackburn,Victor B.,
1981-11-03,5C04,No candidate,,
1981-11-03,5C05,Williams,Curlie M.,
1984-11-06,5C03,Pendleton,Florence H.,
1984-11-06,5C04,Wilkins,Charles B.,III
1984-11-06,5C05,Barbour,Mary L.,
1986-11-04,5C03,Pendleton,Florence H.,
1986-11-04,5C04,No candidate,,
1986-11-04,5C05,Barbour,Mary L.,
1988-11-08,5C03,Pendleton,Florence H.,
1988-11-08,5C04,Sowell,Richard L.,
1988-11-08,5C05,Barbour,Mary L.,
1990-11-06,5C03,Pendleton,Florence H.,
1990-11-06,5C04,Sowell,Richard L.,
1990-11-06,5C05,Barbour,Mary L.,
1992-11-03,5C03,Shabazz,James,
1992-11-03,5C04,Sowell,Richard L.,
1992-11-03,5C05,Barbour,Mary L.,
1994-11-08,5C03,Cotton,Karen,
1994-11-08,5C04,Edwards,Sheldon L.,
1994-11-08,5C05,Harvey,John T.,Jr
1996-11-05,5C03,No candidate,,
1996-11-05,5C04,Sowell,Richard L.,
1996-11-05,5C05,Kendrick,Solomon,
1998-11-03,5C03,Shabazz,James,
1998-11-03,5C04,Leonard-Chambers,Vicky,
1998-11-03,5C05,Southerland,Gwen,
2000-11-07,5C03,Jones,Cleopatra,
2000-11-07,5C04,Leonard-Chambers,Vicky,
2000-11-07,5C05,Southerland,Gwen,
2002-11-05,5C03,Jones,Cleopatra,
2002-11-05,5C04,Leonard-Chambers,Vicky,
2002-11-05,5C05,Johnson,Bertha L.,
2004-11-02,5C03,Fulton,Tom E.,
2004-11-02,5C04,Brannum,Robert V.,
2004-11-02,5C05,Johnson,Bertha L.,
2006-11-07,5C03,Davenport,Stuart,
2006-11-07,5C04,Salatti,John,
2006-11-07,5C05,Knights,Aaron,
2008-11-04,5C03,Davenport,Stuart,
2008-11-04,5C04,Salatti,John,
2008-11-04,5C05,Wright,Denise L.,
2010-11-02,5C03,Youngblood,W. Hugh,
2010-11-02,5C04,Salatti,John,
2010-11-02,5C05,Clark,Timothy,
2012-11-06,5C03,King,Bob,
2012-11-06,5C04,Manning,Jacqueline,
2012-11-06,5C05,James,Regina,
1979-11-06,5C06,Robinson,Daniel L.,
1979-11-06,5C07,No candidate,,
1979-11-06,5C08,Derricks,Edra,
1981-11-03,5C06,Robinson,Daniel L.,
1981-11-03,5C07,Harris,De Long,Jr
1981-11-03,5C08,No candidate,,
1984-11-06,5C06,No candidate,,
1984-11-06,5C07,Robinson,Daniel L.,
1984-11-06,5C08,Bradford,Richard,
1986-11-04,5C06,Dugger,Tony,
1986-11-04,5C07,Robinson,Daniel L.,
1986-11-04,5C08,Bradford,Richard,
1988-11-08,5C06,Dugger,Tony,
1988-11-08,5C07,Shabazz,James,
1988-11-08,5C08,Wills,Caroline,
1990-11-06,5C06,Carter-Davis,Ellen,
1990-11-06,5C07,Robinson,Daniel,
1990-11-06,5C08,Wills,Caroline,
1992-11-03,5C06,Carter-Davis,Ellen,
1992-11-03,5C07,Robinson,Daniel L.,
1992-11-03,5C08,Kelsey,Jessie L.,
1994-11-08,5C06,Carter-Davis,Ellen,
1994-11-08,5C07,Robinson,Daniel L.,
1994-11-08,5C08,Kelsey,Jessie L.,
1996-11-05,5C06,Johnson,Bertha L.,
1996-11-05,5C07,Price,Vernon,
1996-11-05,5C08,Taylor,Bernice P.,
1998-11-03,5C06,Johnson,Bertha L.,
1998-11-03,5C07,No candidate,,
1998-11-03,5C08,Thomas,Timothy,
2000-11-07,5C06,Johnson,Bertha L.,
2000-11-07,5C07,No candidate,,
2000-11-07,5C08,No candidate,,
2002-11-05,5C06,Farmer,Mary Lois,
2002-11-05,5C07,Barnes,Dianne,
2002-11-05,5C08,Phillips,Marshall R.,Sr
2004-11-02,5C06,Farmer-Allen,Mary Lois,
2004-11-02,5C07,Barnes,Dianne,
2004-11-02,5C08,Phillips,Marshall R.,Sr
2006-11-07,5C06,Farmer-Allen,Mary L.,
2006-11-07,5C07,Daneker,Barrie,
2006-11-07,5C08,Phillips,Marshall R.,Sr
2008-11-04,5C06,Farmer-Allen,Mary L.,
2008-11-04,5C07,Daneker,Barrie,
2008-11-04,5C08,Phillips,Marshall R.,Sr
2010-11-02,5C06,Farmer-Allen,Mary L.,
2010-11-02,5C07,Fournier,James J.,
2010-11-02,5C08,Palmer,J. Jioni,
2012-11-06,5C06,Thomas-Barnes,Majorie,
2012-11-06,5C07,Teadway,Nolan,
1979-11-06,5C09,No candidate,,
1979-11-06,5C10,Williams,James,Jr
1979-11-06,5C11,Braxton,Frank E.,Sr
1981-11-03,5C09,Terry,Nelson N.,Sr
1981-11-03,5C10,Barbour,Mary L.,
1981-11-03,5C11,Jacob,Raymond A.,
1984-11-06,5C09,Kelsey,Jessie,
1984-11-06,5C10,Peterbark,Lelia F.,
1984-11-06,5C11,Matthews,Virginia L.,
1986-11-04,5C09,Kelsey,Jessie,
1986-11-04,5C10,Peterbark,Lelia F.,
1986-11-04,5C11,Matthews,Virginia L.,
1988-11-08,5C09,Kelsey,Jessie,
1988-11-08,5C10,Peterbark,Lelia F.,
1988-11-08,5C11,Matthews,Virginia L.,
1990-11-06,5C09,Kelsey,Jessie,
1990-11-06,5C10,Peterbark,Lelia F.,
1990-11-06,5C11,Matthews,Virginia L.,
1992-11-03,5C09,Matthews,Virginia L.,
1992-11-03,5C10,Peterbark,Lelia F.,
1992-11-03,5C11,Gregory,Fletcher,
1994-11-08,5C09,Phillips,Marshall R.,Sr
1994-11-08,5C10,Peterbark,Lelia F.,
1994-11-08,5C11,Gregory,Fletcher,
1996-11-05,5C09,Phillips,Marshall R.,Sr
1996-11-05,5C10,Peterbark,Lelia F.,
1996-11-05,5C11,No candidate,,
1998-11-03,5C09,Phillips,Marshall R.,Sr
1998-11-03,5C10,Smith,Debbie,
1998-11-03,5C11,Jefferson,Sondra L.,
2000-11-07,5C09,Phillips,Marshall R.,Sr
2000-11-07,5C10,Smith,Debbie,
2000-11-07,5C11,Jefferson,Sondra L.,
2002-11-05,5C09,Smith,Debbie,
2002-11-05,5C10,No candidate,,
2002-11-05,5C11,No candidate,,
2004-11-02,5C09,Smith,Debbie,
2004-11-02,5C10,Russell,James W.,
2004-11-02,5C11,No candidate,,
2006-11-07,5C09,Grant,Silas H.,Jr
2006-11-07,5C10,No candidate,,
2006-11-07,5C11,Defoe,Allison,
2008-11-04,5C09,Grant,Silas,Jr
2008-11-04,5C10,Day,Timothy W.,
2008-11-04,5C11,Edwards,Ronnie,
2010-11-02,5C09,Grant,Silas,Jr
2010-11-02,5C10,Brent,Charita,
2010-11-02,5C11,Edwards,Ronnie,
1979-11-06,5C12,No candidate,,
1979-11-06,5C13,No candidate,,
1979-11-06,5C14,Peterbark,Lelia F.,
1981-11-03,5C12,Matthews,Virginia L.,
1981-11-03,5C13,Mason,Robert E.,
1981-11-03,5C14,Peterbark,Lelia F.,
1984-11-06,5C12,Mason,Robert E.,
1984-11-06,5C13,Gregory,Fletcher,
1986-11-04,5C12,Williams,Vincent R.,
1986-11-04,5C13,Gregory,Fletcher,
1988-11-08,5C12,Tibbs,Agnes C.,
1988-11-08,5C13,Gregory,Fletcher,
1990-11-06,5C12,Shaub,Ezekiel J.,
1990-11-06,5C13,Gregory,Fletcher,
1992-11-03,5C12,No candidate,,
1994-11-08,5C12,No candidate,,
1996-11-05,5C12,No candidate,,
1998-11-03,5C12,Alexander,Ian,
2000-11-07,5C12,Hanka,Matthew J.,
2002-11-05,5C12,Holloway,Derrick O.,
2004-11-02,5C12,Holloway,Derrick O.,
2006-11-07,5C12,Holloway,Derrick O.,
2008-11-04,5C12,Ransom,Albrette (Gigi),
2010-11-02,5C12,Ransom,Albrette (Gigi),
1979-11-06,5C15,Ashton,Vivian C.,
1979-11-06,5C16,Sims,Estella Edds,
1981-11-03,5C15,Ashton,Vivian C.,
1981-11-03,5C16,No candidate,,
2012-11-06,5D01,Lewis,Peta-Gay S.,
2012-11-06,5D02,Dumas,Vonetta,
2012-11-06,5D03,Henderson,India A.,
2012-11-06,5D04,Blacknell,Bernice S.,
2012-11-06,5D05,Henderson,Kathy,
2012-11-06,5D06,Laskaris,Tina,
2012-11-06,5D07,Hooper,David,
2012-11-06,5E01,Smith-Steiner,Debbie,
2012-11-06,5E02,Davis,Christy 'Love',
2012-11-06,5E03,Clark,Tim,
2012-11-06,5E04,Pinkney,Sylvia M.,
2012-11-06,5E05,Robinson-Paul,Joyce,
2012-11-06,5E06,Quinn,Teri Janine,
2012-11-06,5E07,Foster,Wanda B.,
2012-11-06,5E08,Mueller,Mark,
1979-11-06,6A01,No candidate,,
1981-11-03,6A01,No candidate,,
1984-11-06,6A01,Queen,Frances L.,
1986-11-04,6A01,Martin,Clarence,
1988-11-08,6A01,Martin,Clarence,
1990-11-06,6A01,Harris,Herb,
1992-11-03,6A01,Mitchell,Keith,
1994-11-08,6A01,Mitchell,Keith,
1996-11-05,6A01,Denegal,Robin,
1998-11-03,6A01,Bishop,Terri,
2000-11-07,6A01,No candidate,,
2002-11-05,6A01,Stevens-Harris,Wanda,
2004-11-02,6A01,Holden,Robyn,
2007-11-06,6A01,Marshall,Raphael V.,
2008-11-04,6A01,Marshall,Raphael V.,
2010-11-02,6A01,Healy,Adam C.,
2012-11-06,5E09,Barnes,C. Dianne,
2012-11-06,5E10,Blanks,Angela C.,
2012-11-06,6A01,Mahmud,J. Omar,
1979-11-06,6A02,No candidate,,
1979-11-06,6A03,No candidate,,
1979-11-06,6A04,No candidate,,
1981-11-03,6A02,No candidate,,
1981-11-03,6A03,No candidate,,
1981-11-03,6A04,No candidate,,
1984-11-06,6A02,Simmons,Norman J.,
1984-11-06,6A03,Milner,Frank,
1984-11-06,6A04,Dunlap,Clarence W.,
1986-11-04,6A02,Hinton,Irving,
1986-11-04,6A03,No candidate,,
1986-11-04,6A04,Fisher,Willie F.,
1988-11-08,6A02,Hinton,Irving,
1988-11-08,6A03,Evans,Virginia,
1988-11-08,6A04,Harmon,Shawn,
1990-11-06,6A02,Hinton,Irving,
1990-11-06,6A03,Jackson,Mary E.,
1990-11-06,6A04,Hayden,Bill,
1992-11-03,6A02,Tate,Tyrone,
1992-11-03,6A03,Serfass,Carolyn P.,
1992-11-03,6A04,Hamilton,Tom,
1994-11-08,6A02,Pernell,Daniel M.,III
1994-11-08,6A03,Wirt,Karen,
1994-11-08,6A04,Utley,Margie A.,
1996-11-05,6A02,Pernell,Daniel M.,III
1996-11-05,6A03,Wirt,Karen,
1996-11-05,6A04,Schulman,Jim,
1998-11-03,6A02,Pernell,Daniel M.,III
1998-11-03,6A03,Withrow,Frank B.,
1998-11-03,6A04,Ventura,Gus M.,
2000-11-07,6A02,Pernell,Daniel M.,III
2000-11-07,6A03,Jerrell,Keith,
2000-11-07,6A04,Amon,Joe,
2002-11-05,6A02,Fengler,Joseph V.,
2002-11-05,6A03,Rice,Cody,
2002-11-05,6A04,Alberti,Nicholas,
2004-11-02,6A02,Fengler,Joseph V.,
2004-11-02,6A03,Rice,Cody,
2004-11-02,6A04,Alberti,Nicholas,
2006-11-07,6A02,Fengler,Joseph V.,
2006-11-07,6A03,Holmes,David,
2006-11-07,6A04,Alberti,Nicholas,
2008-11-04,6A02,Fengler,Joseph V.,
2008-11-04,6A03,Holmes,David,
2008-11-04,6A04,Alberti,Nicholas,
2010-11-02,6A02,Ronneberg,Drew,
2010-11-02,6A03,Holmes,David,
2010-11-02,6A04,Alberti,Nick,
2012-11-06,6A02,Nauden,Gloria,
2012-11-06,6A03,Holmes,David,
2012-11-06,6A04,Alberti,Nick,
1979-11-06,6A05,No candidate,,
1979-11-06,6A06,No candidate,,
1979-11-06,6A07,Reynolds,T. Jay,
1981-11-03,6A05,No candidate,,
1981-11-03,6A06,Postell,Ernest,
1981-11-03,6A07,Reynolds,T. Jay,
1984-11-06,6A05,Thomas,Bethann,
1984-11-06,6A06,Postell,Ernest,
1984-11-06,6A07,Flythe,Ruth E.,
1986-11-04,6A05,No candidate,,
1986-11-04,6A06,Postell,Ernest,
1986-11-04,6A07,Flythe,Ruth E.,
1988-11-08,6A05,Lisk,Craig K.,
1988-11-08,6A06,Postell,Ernest,
1988-11-08,6A07,Flythe,Ruth E.,
1990-11-06,6A05,Lisk,Craig K.,
1990-11-06,6A06,Postell,Ernest,
1990-11-06,6A07,Murphy,Barbara M.,
1992-11-03,6A05,Beeman,Josiah,
1992-11-03,6A06,Gaddis,Virginia W.,
1992-11-03,6A07,Jackson,Michelle,
1994-11-08,6A05,Moennig,Hans,
1994-11-08,6A06,Gaddis,Virginia W.,
1994-11-08,6A07,Offen,Diana E.,
1996-11-05,6A05,Moennig,Hans,
1996-11-05,6A06,Felder,Thomas W.,II
1996-11-05,6A07,No candidate,,
1998-11-03,6A05,Schmidt,Janet Louise,
1998-11-03,6A06,Cox,Angela W.,
1998-11-03,6A07,Fields,Marvin F.,Jr
2000-11-07,6A05,Quigley,Janet,
2000-11-07,6A06,Martin,Marina,
2000-11-07,6A07,Fields,Marvin F.,Jr
2002-11-05,6A05,Musante,Michael f.,
2002-11-05,6A06,Ward,Jessica,
2002-11-05,6A07,Mack,Gladys A.,
2004-11-02,6A05,Beatty,Mary,
2004-11-02,6A06,Borbely,Marc,
2004-11-02,6A07,Mack,Gladys A.,
2006-11-07,6A05,Beatty,Mary,
2006-11-07,6A06,Schultheiss,William,
2006-11-07,6A07,Mack,Gladys Ann,
2008-11-04,6A05,Beatty,Mary,
2008-11-04,6A06,Schultheiss,William,
2008-11-04,6A07,Mack,Gladys Ann,
2010-11-02,6A05,Lawler,Sharee,
2010-11-02,6A06,Hysell,Andrew J.,
2010-11-02,6A07,Mack,Gladys Ann,
2012-11-06,6A05,Williams,Jay,
2012-11-06,6A06,Hysell,Andrew J.,
2012-11-06,6A07,Phillips-Gilbert,Sondra,
1979-11-06,6A08,No candidate,,
1979-11-06,6A09,No candidate,,
1979-11-06,6A10,Gurley,George E.,
1981-11-03,6A08,No candidate,,
1981-11-03,6A09,Brooks,Doris L.,
1981-11-03,6A10,Mercer,Raymond E.,
1984-11-06,6A08,No candidate,,
1984-11-06,6A09,Butler,Daniel,
1984-11-06,6A10,Brooks,Doris L.,
1986-11-04,6A08,Cunningham,Larry,
1986-11-04,6A09,Butler,Daniel,
1986-11-04,6A10,Brooks,Doris L.,
1988-11-08,6A08,Johnson,Rosalie S.,
1988-11-08,6A09,Jones,David E.,
1988-11-08,6A10,Salah,George A.,
1990-11-06,6A08,Johnson,Rosalie S.,
1990-11-06,6A09,Offen,Diana E.,
1990-11-06,6A10,Horowitz,Al,
1992-11-03,6A08,Rice,William,
1992-11-03,6A09,Johnson,Rosalie S.,
1992-11-03,6A10,Murphy,Barbara M.,
1994-11-08,6A08,Williams,Marshall,
1994-11-08,6A09,Johnson,Rosalie S.,
1994-11-08,6A10,Ware,DeLeon L.C.,III
1996-11-05,6A08,Williams,Marshall,
1996-11-05,6A09,Johnson,Rosalie S.,
1996-11-05,6A10,Ware,DeLeon L.C.,III
1998-11-03,6A08,Edwards,Philip B.,
1998-11-03,6A09,Stevens-Harris,Wanda,
1998-11-03,6A10,Amons,H. J.,Sr
2000-11-07,6A08,Edwards,Philip B.,
2000-11-07,6A09,Stevens-Harris,Wanda,
2000-11-07,6A10,McIntyre,Lamar P.,
2002-11-05,6A08,Harris,Colleen,
2004-11-02,6A08,Ibangha,Mfon S.,
2006-11-07,6A08,Nixon,Stephaine,
2008-11-04,6A08,No candidate,,
2010-11-02,6A08,Veenendaal-Selck,Lia,
2012-11-06,6A08,Ward,Calvin,
1979-11-06,6A11,No candidate,,
1979-11-06,6A12,Marshall,Caesar I.,Jr
1979-11-06,6A13,Maier,Adam E.,
1981-11-03,6A11,No candidate,,
1981-11-03,6A12,No candidate,,
1981-11-03,6A13,Butler,Dan,
1984-11-06,6A11,Gaddis,Virginia W.,
1984-11-06,6A12,Greene,Pearl,
1984-11-06,6A13,Langford,Jay,
1986-11-04,6A11,Gaddis,Virginia W.,
1986-11-04,6A12,No candidate,,
1986-11-04,6A13,Kennedy-Ormond,Maureen,
1988-11-08,6A11,Gaddis,Virginia W.,
1988-11-08,6A12,Brown,Dick,
1988-11-08,6A13,Price,John Scott,
1990-11-06,6A11,Gaddis,Virginia W.,
1990-11-06,6A12,Serfass,Carolyn P.,
1990-11-06,6A13,Price,John Scott,
1992-11-03,6A11,Broun,Larry,
1992-11-03,6A12,Smith,Daniel T.,Sr
1992-11-03,6A13,Jackson,Mary E.,
1994-11-08,6A11,Jackson,Sharon R.,
1994-11-08,6A12,Ferrell,Gregory J.,
1994-11-08,6A13,Abdelghany,Mary Jackson,
1996-11-05,6A11,No candidate,,
1996-11-05,6A12,Ferrell,Gregory J.,
1996-11-05,6A13,Abdelghany,Mary Jackson,
1998-11-03,6A11,Wallace,Doris,
1998-11-03,6A12,Ferrell,Gregory J.,
1998-11-03,6A13,Walker,Darryl L.,
2000-11-07,6A11,Nelson,Ronald T.T.,
2000-11-07,6A12,Ferrell,Gregory J.,
2000-11-07,6A13,Basterrechea,Ivette,
1979-11-06,6A14,No candidate,,
1979-11-06,6A15,No candidate,,
1979-11-06,6A16,No candidate,,
1981-11-03,6A14,No candidate,,
1981-11-03,6A15,No candidate,,
1981-11-03,6A16,No candidate,,
1984-11-06,6A14,Higgins,Marjorie,
1986-11-04,6A14,Higgins,Marjorie,
1988-11-08,6A14,Donaldson,Robert E.,
1990-11-06,6A14,Donaldson,Robert E.,
1992-11-03,6A14,Harris,Herbert,
1994-11-08,6A14,Raglin,Veronica E.,
1996-11-05,6A14,Raglin,Veronica E.,
1998-11-03,6A14,Johnson,Melissa C.,
2000-11-07,6A14,No candidate,,
1979-11-06,6A17,No candidate,,
1979-11-06,6A18,No candidate,,
1979-11-06,6B01,Donaldson,Robert,
1981-11-03,6A17,No candidate,,
1981-11-03,6A18,Greene,Pearl,
1981-11-03,6B01,Donaldson,Robert,
1984-11-06,6B01,Dinan,Donald,
1986-11-04,6B01,McMillen,Marilyn,
1988-11-08,6B01,Atlenhofen,Jane E.,
1990-11-06,6B01,Scheeder,Donna,
1992-11-03,6B01,Waldron,Peter J.,
1994-11-08,6B01,Waldron,Peter J.,
1996-11-05,6B01,Waldron,Peter J.,
1998-11-03,6B01,Waldron,Peter J.,
2000-11-07,6B01,Sheldon,David P.,
2002-11-05,6B01,Sheldon,David P.,
2004-11-02,6B01,Sheldon,David P.,
2006-11-07,6B01,Garrison,David,
2008-11-04,6B01,Garrison,David,
2010-11-02,6B01,Garrison,David,
2012-11-06,6B01,Garrison,Dave,
1979-11-06,6B02,No candidate,,
1979-11-06,6B03,No candidate,,
1979-11-06,6B04,No candidate,,
1981-11-03,6B02,Dinan,Donald,
1981-11-03,6B03,Dority,Roland W.,
1981-11-03,6B04,Abramson,Sharon Nelson,
1984-11-06,6B02,Walker,Karen,
1984-11-06,6B03,Washington,Harriett,
1984-11-06,6B04,No candidate,,
1986-11-04,6B02,Walker,Karen,
1986-11-04,6B03,No candidate,,
1986-11-04,6B04,Platt,James,
1988-11-08,6B02,Walker,Karen,
1988-11-08,6B03,Johnson,Dion,
1988-11-08,6B04,Platt,James,
1990-11-06,6B02,Walker,Karen,
1990-11-06,6B03,Johnson,Dion,
1990-11-06,6B04,Platt,James,
1992-11-03,6B02,Jennings,James,
1992-11-03,6B03,Erlandson,Michael S.,
1992-11-03,6B04,Simpson,James C.,III
1994-11-08,6B02,Stamps,Sheila L.,
1994-11-08,6B03,Curtin,Wayne T.,
1994-11-08,6B04,Wells,Thomas,
1996-11-05,6B02,Smallwood,Juanita,
1996-11-05,6B03,Farrell,Mary,
1996-11-05,6B04,Wells,Thomas,
1998-11-03,6B02,Buie,Joan,
1998-11-03,6B03,Hacker,L. Leonard,
1998-11-03,6B04,Wells,Thomas,
2000-11-07,6B02,Siegel,Robert,
2000-11-07,6B03,Wright,Mary,
2000-11-07,6B04,Olson,Julie S.,
2002-11-05,6B02,Wright,Mary,
2002-11-05,6B03,Olson,Julie S.,
2002-11-05,6B04,Cernich,Scott M.,
2004-11-02,6B02,Wright,Mary,
2004-11-02,6B03,Olson,Julie S.,
2004-11-02,6B04,Cernich,Scott M.,
2006-11-07,6B02,Wright,Mary,
2006-11-07,6B03,Olson,Julie S.,
2006-11-07,6B04,Ostergaard,Daniel J.,
2008-11-04,6B02,Wright,Mary,
2008-11-04,6B03,Olson,Julie S.,
2008-11-04,6B04,Oldenburg,Kirsten,
2010-11-02,6B02,Frishberg,Ivan,
2010-11-02,6B03,Metzger,Norman,
2010-11-02,6B04,Oldenburg,Kirsten,
2012-11-06,6B02,Frishberg,Ivan,
2012-11-06,6B03,Peisch,Philip,
2012-11-06,6B04,Oldenburg,Kirsten,
1979-11-06,6B05,Schlein,David,
1979-11-06,6B06,Eveleth,Peter Ames,
1979-11-06,6B07,No candidate,,
1981-11-03,6B05,Schlein,David,
1981-11-03,6B06,Eveleth,Peter Ames,
1981-11-03,6B07,Lee,Flossie A.,
1984-11-06,6B05,Lee,Flossie A.,
1984-11-06,6B06,Loftus,Bob,
1984-11-06,6B07,Brown,Allean Cole,
1986-11-04,6B05,Lee,Flossie A.,
1986-11-04,6B06,Van Den Toom,William H.,
1986-11-04,6B07,Brown,Allean Cole,
1988-11-08,6B05,Shure,Cecile S.,
1988-11-08,6B06,Van Den Toom,William H.,
1988-11-08,6B07,Brown,Allean Cole,
1990-11-06,6B05,Jones,Jonathan,
1990-11-06,6B06,Zegar,Denis R.,
1990-11-06,6B07,Brown,Allean Cole,
1992-11-03,6B05,Platt,Jamie,
1992-11-03,6B06,Strylowski,John A.,
1992-11-03,6B07,Lisk,Craig,
1994-11-08,6B05,Counihan,Gerry,
1994-11-08,6B06,Buchanan,David M.,
1994-11-08,6B07,Moore,Gail T.,
1996-11-05,6B05,Counihan,Gerry,
1996-11-05,6B06,Lindeman,Deborah Jane,
1996-11-05,6B07,White,Charles C.,
1998-11-03,6B05,Jarboe,Kenan,
1998-11-03,6B06,Lindeman,Deborah Jane,
1998-11-03,6B07,Cogan,Jessica,
2000-11-07,6B05,Jarboe,Ken,
2000-11-07,6B06,Black,Ann,
2000-11-07,6B07,White,Charles C.,
2002-11-05,6B05,Simpson,Michael W.,
2002-11-05,6B06,Hill,"Wilbert ""Will""",
2002-11-05,6B07,Snowden,Daryl B.,
2004-11-02,6B05,Jarboe,Kenan,
2004-11-02,6B06,Hill,"Wilbert ""Will""",
2004-11-02,6B07,Thomas,Sandra Brown,
2006-11-07,6B05,Jarboe,Kenan,
2006-11-07,6B06,Hill,"Wilbert ""Will""",
2006-11-07,6B07,No candidate,,
2008-11-04,6B05,Jarboe,Kenan,
2008-11-04,6B06,Hill,"Wilbert ""Will""",
2008-11-04,6B07,Green,Carol J.,
2010-11-02,6B05,Pate,Brian,
2010-11-02,6B06,Critchfield,Jared,
2010-11-02,6B07,Green,Carol J.,
2012-11-06,6B05,Pate,Brian,
2012-11-06,6B06,Opkins,Nichole,
2012-11-06,6B07,Loveland,Sara,
1979-11-06,6B08,No candidate,,
1979-11-06,6B09,No candidate,,
1979-11-06,6B10,Campbell,James A.,
1981-11-03,6B08,Hacker,L. Leonard,
1981-11-03,6B09,No candidate,,
1981-11-03,6B10,No candidate,,
1984-11-06,6B08,Washington,Evelyn B.,
1984-11-06,6B09,West,Jacqueline S.,
1984-11-06,6B10,Hall,David,Sr
1986-11-04,6B08,Washington,Evelyn B.,
1986-11-04,6B09,Penn,Larry,
1986-11-04,6B10,Butler,Lynne D.,
1988-11-08,6B08,Washington,Evelyn B.,
1988-11-08,6B09,West,Jacqueline S.,
1988-11-08,6B10,Collins,Danny R.,
1990-11-06,6B08,Washington,Evelyn B.,
1990-11-06,6B09,Hill,"Wilbert ""Will""",
1990-11-06,6B10,Harvey,Thelma R.,
1992-11-03,6B08,Hill,"Wilbert ""Will""",
1992-11-03,6B09,West,Jackie,
1992-11-03,6B10,Ransom,Albrette S.,
1994-11-08,6B08,Hill,"Wilbert ""Will""",
1994-11-08,6B09,Lindeman,Deborah Jane,
1994-11-08,6B10,Ransom,Albrette S.,
1996-11-05,6B08,Hill,"Wilbert ""Will""",
1996-11-05,6B09,Bandzerwicz,Deborah S.,
1996-11-05,6B10,Ransom,Albrette S.,
1998-11-03,6B08,Hill,"Wilbert ""Will""",
1998-11-03,6B09,Abdul-Sabur,Kalimah,
1998-11-03,6B10,Ray,Stan,
2000-11-07,6B08,Hill,"Wilbert ""Will""",
2000-11-07,6B09,Abdul-Sabur,Kalimah,
2000-11-07,6B10,Muwwakkil,Kemi,
2002-11-05,6B08,Glick,Neil,
2002-11-05,6B09,Smith,Keith A.,
2002-11-05,6B10,Campbell,Francis M.,
2004-11-02,6B08,Glick,Neil,
2004-11-02,6B09,Russell,Antonette E.,
2004-11-02,6B10,Campbell,Francis M.,
2006-11-07,6B08,Glick,Neil,
2006-11-07,6B09,Russell,Antonette E.,
2006-11-07,6B10,Campbell,Francis M.,
2008-11-04,6B08,Glick,Neil,
2008-11-04,6B09,Patterson,Michael O.,
2008-11-04,6B10,Campbell,Francis M.,
2010-11-02,6B08,Glick,Neil,
2010-11-02,6B09,Flahaven,Brian,
2010-11-02,6B10,Campbell,Francis M.,
2012-11-06,6B08,Jayaraman,Chander,
2012-11-06,6B09,Flahaven,Brian,
2012-11-06,6B10,Campbell,Francis M.,
1979-11-06,6B11,Brown,Allean Cole,
1979-11-06,6B12,Thomas,Juanita W.,
1979-11-06,6B13,Queen,Martha E.,
1981-11-03,6B11,Brown,Allean Cole,
1981-11-03,6B12,Grossman,Edward G.,
1981-11-03,6B13,No candidate,,
1984-11-06,6B11,McEwan,Darlene Tinsley,
1984-11-06,6B12,Rollins,Ann V.,
1986-11-04,6B11,McEwan,Darlene Tinsley,
1986-11-04,6B12,Bowling,Carolyn A.,
1988-11-08,6B11,McEwan,Darlene E.,
1988-11-08,6B12,Bowling,Carolyn A.,
1990-11-06,6B11,Billups,Brenda,
1990-11-06,6B12,Thy,Gabriel,
1992-11-03,6B11,Brown,Allean Cole,
1992-11-03,6B12,Washington,Evelyn B.E.,
1992-11-03,6B13,Better,Sonny,
1994-11-08,6B11,Thompson,Mary P.,
1994-11-08,6B12,Dolinger,Dennis M.,
1994-11-08,6B13,Better,Sonny,
1996-11-05,6B11,Burns,Patrick,
1996-11-05,6B12,Dolinger,Dennis M.,
1996-11-05,6B13,Better,Sonny,
1998-11-03,6B11,Burns,Patrick,
1998-11-03,6B12,Dolinger,Dennis M.,
1998-11-03,6B13,Harris,Colleen,
2000-11-07,6B11,Glick,Neil,
2000-11-07,6B12,Branscom,John,
2000-11-07,6B13,Harris,Colleen,
2002-11-05,6B11,No candidate,,
2004-11-02,6B11,No candidate,,
2006-11-07,6B11,No candidate,,
2008-11-04,6B11,No candidate,,
